32.31,49.74,0,FALSE
32.13,49.68,0,FALSE
32.23,49.41,0,FALSE
32.16,49.7,0,FALSE
32.07,49.48,0,FALSE
31.98,49.54,0,FALSE
31.95,49.75,0,FALSE
32.02,49.97,0,FALSE
31.91,50.18,0,FALSE
31.82,50.29,0,FALSE
31.96,50.9,0,FALSE
31.86,50.72,0,FALSE
32.16,50.42,0,FALSE
32,50.67,0,FALSE
31.95,50.51,1116.609985,FALSE
32,50.67,1110.356079,FALSE
32,50.49,1096.953613,FALSE
32.16,50.4,1082.739502,FALSE
32.13,49.95,1091.887329,FALSE
32.13,50.48,1104.188965,FALSE
32.13,50.07,1100.861816,FALSE
32.25,49.76,1111.978638,FALSE
32.34,49.88,1115.289795,FALSE
32.27,50.04,0,FALSE
32.09,49.31,0,FALSE
32.18,50.86,0,FALSE
32.22,50.99,0,FALSE
31.98,51.53,0,FALSE
32.05,51.49,0,FALSE
32.13,51.29,0,FALSE
32.13,51,0,FALSE
32.22,51.04,0,FALSE
32.36,52.95,0,FALSE
32.29,51.17,0,FALSE
32.34,50.69,0,FALSE
32.34,51.02,0,FALSE
32.23,50.31,0,FALSE
32.45,51.46,0,FALSE
32.56,51.89,0,FALSE
32.63,51.53,0.003063063,FALSE
32.67,51.58,0.400030643,FALSE
32.61,51.69,0.474000335,FALSE
33.06,51.24,5.851824284,FALSE
33.05,51.31,5.49851799,FALSE
33.06,51.33,6.484985352,FALSE
32.97,50.02,663.8948364,FALSE
33.14,51.06,735.4989014,FALSE
33.21,51.25,744.8049927,FALSE
33.15,51.19,759.1380615,FALSE
33.26,51.28,771.7313843,FALSE
33.32,51.01,795.9373169,FALSE
33.28,50.93,303.8293762,FALSE
33.33,50.8,3.038293839,FALSE
33.24,50.54,0.030382939,FALSE
33.37,50.67,0.000303829,FALSE
33.37,50.76,3.04E-06,FALSE
33.35,50.38,3.04E-08,FALSE
33.35,50.4,3.04E-10,FALSE
33.39,50.29,3.04E-12,FALSE
33.44,50.25,3.04E-14,FALSE
33.41,49.83,0,FALSE
33.46,50.08,0,FALSE
33.57,49.76,0,FALSE
33.44,49.54,0,FALSE
33.46,49.83,0,FALSE
33.57,51.61,0,FALSE
33.53,49.59,325.6799927,FALSE
33.62,49.71,1233.656738,FALSE
33.66,49.8,1263.226563,FALSE
33.6,50.04,1316.222168,FALSE
33.66,50.19,1293.872192,FALSE
33.62,51,1300.72876,FALSE
33.68,49.92,1332.747192,FALSE
33.62,49.95,1379.067505,FALSE
33.71,49.98,0,FALSE
33.73,50.13,0,FALSE
33.69,49.98,0,FALSE
33.84,50,0,FALSE
33.86,49.75,0,FALSE
34,49.13,0,FALSE
33.98,49.32,0,FALSE
33.98,49.13,0,FALSE
33.95,48.75,0,FALSE
34,49.28,0,FALSE
34.06,48.53,0,FALSE
34.02,48.81,0,FALSE
34.09,49.18,0,FALSE
34.11,49.21,0,FALSE
34.09,48.49,0,FALSE
34.11,48.61,37.86999893,FALSE
34.13,48.99,37.86999893,FALSE
34.15,48.34,517.5587158,FALSE
34.04,47.96,517.5587158,FALSE
34.04,48.39,5.175587177,FALSE
33.5,47.33,0,FALSE
33.53,47.27,0,FALSE
33.53,47.36,0,FALSE
33.5,47.61,0,FALSE
33.44,47.72,0,FALSE
33.78,47.7,0,FALSE
33.78,46.12,0,FALSE
33.82,47.71,0,FALSE
34.04,48,0,FALSE
34.06,47.33,3.650156975,FALSE
34.06,47.58,35.83650208,FALSE
34.09,47.07,74.25836182,FALSE
34.15,47.01,95.32257843,FALSE
34.04,47.33,96.10322571,FALSE
34.07,46.17,99.20103455,FALSE
34.02,46.9,99.98200989,FALSE
34.13,47.02,107.5098267,FALSE
34.07,47.1,107.365097,FALSE
31.5,49.94,0,FALSE
31.6,50,0,FALSE
31.59,50.22,0,FALSE
31.69,50.08,0,FALSE
31.66,50.05,0,FALSE
31.62,50.28,0,FALSE
31.64,50.06,0,FALSE
31.8,50.17,0,FALSE
31.69,50.27,0,FALSE
31.69,50.38,0,FALSE
31.68,50.24,0,FALSE
31.87,50.32,78.84253693,FALSE
31.89,50.29,72.57843018,FALSE
31.89,50.4,75.71578217,FALSE
31.87,50.17,26.12715912,FALSE
31.77,50.25,84.00126648,FALSE
31.89,50.07,66.99001312,FALSE
31.87,49.97,0.669900119,FALSE
31.98,49.63,0,FALSE
31.96,49.7,0,FALSE
31.82,49.89,0,FALSE
31.89,49.74,0,FALSE
32.05,49.7,0,FALSE
31.87,49.62,0,FALSE
31.95,49.83,0,FALSE
31.8,49.45,0,FALSE
31.69,50,52.61999893,FALSE
31.91,49.8,63.48620224,FALSE
31.75,49.83,76.92486572,FALSE
31.93,49.68,0,FALSE
31.96,49.93,0,FALSE
31.98,49.64,0,FALSE
31.93,49.98,0,FALSE
31.95,50.39,0,FALSE
32.02,50.24,0,FALSE
32.16,50.43,0,FALSE
32.05,50.05,0,FALSE
31.96,50.32,0,FALSE
32.14,50.22,0,FALSE
32.14,50.5,0,FALSE
32.07,50.61,0,FALSE
32,50.28,68.63999939,FALSE
32.11,49.94,42.21640015,FALSE
32.07,49.92,93.85216522,FALSE
32.11,50.2,90.93851471,FALSE
32.02,49.8,73.91938782,FALSE
32.14,49.89,0.739193857,FALSE
32.09,49.9,0.007391938,FALSE
32.09,50.04,7.39E-05,FALSE
32.13,49.63,7.39E-07,FALSE
32.02,49.81,7.39E-09,FALSE
32.07,49.67,7.39E-11,FALSE
32.14,49.77,7.39E-13,FALSE
32.11,50.02,7.39E-15,FALSE
32.11,49.39,7.39E-17,FALSE
32.13,49.78,7.39E-19,FALSE
